timestamp,zone,status
2025-09-21 01:30:20,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:20,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:20,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:20,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:20,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:20,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:21,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:22,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:23,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:24,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:25,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:26,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:29,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:31,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:32,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:33,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:34,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:35,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:36,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:37,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:38,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 3,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:40,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:41,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:42,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:43,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:44,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:45,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:47,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 6,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:48,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:49,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:51,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:52,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:52,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:53,Zone 1,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 5,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 4,⚠️ Possible Drowning
2025-09-21 01:30:54,Zone 4,⚠️ Possible Drowning
